age,service_tenure_years,distance_from_home_station_km,num_dependents,rank,rank_encoded,unit_type,unit_type_encoded,deployment_theatre,deployment_theatre_encoded,deployment_duration_days,posting_transfer_count_last_2yrs,unit_manning_shortfall_pct,promotion_stagnation_years,commute_transit_days,duty_hours_daily,rest_hours_daily,overtime_hours_monthly,night_shift_frequency_monthly,consecutive_night_duty_days,overtime_flag,daily_workload_score,training_hours_last_year,leave_backlog_days,days_since_last_leave,leave_days_last_90d,absenteeism_hours_last_year,family_separation_months,conduct_flag,satisfaction_score,work_life_balance_score,stress_score,sleep_quality_score,fatigue_score,social_support_score,emotional_wellbeing_score,body_mass_index,annual_fitness_grade,annual_fitness_grade_encoded,fitness_trend_score,stagnation_per_tenure_ratio,transit_separation_burden,manning_training_ratio,transfer_tenure_friction,manning_absenteeism_load,training_vs_unit_median,absenteeism_vs_rank_median,welfare_risk_level_encoded,welfare_risk_level
39,18.3,64.1,0,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,529,1,11.1,7.6,5,10,8,0,6,10,0,6.6,6,6,173,4,3,8,0,2.9,2.9,2.9,4.8,6.4,3.4,3.2,31.4,SHAPE-1,0,0,0.394,10.99,1.009,0.052,0.33,-21.0,-5.0,0,Low
34,3.0,27.0,2,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,379,0,23.2,2.9,3,8,4,0,6,6,0,9.0,37,22,60,4,58,15,0,2.6,3.1,4.4,7.0,5.8,3.5,4.0,25.7,SHAPE-2,1,2,0.725,8.32,0.552,0.0,13.46,10.0,50.0,0,Low
36,13.1,53.3,1,Constable,0,Signal & IT Wing,3,J&K (CI/Ops),4,552,0,13.9,2.1,1,10,7,32,8,10,1,6.0,46,18,197,6,122,13,0,4.0,4.0,5.5,7.0,7.2,2.5,4.1,32.3,SHAPE-1,0,0,0.149,2.64,0.273,0.0,16.96,18.0,114.0,1,Medium
42,5.1,11.3,0,Head Constable,1,General Duty (GD),0,Static Security / VIP,1,436,2,13.0,5.1,3,8,6,0,10,8,0,8.9,73,58,57,2,2,10,0,2.8,3.0,6.4,7.5,1.7,4.0,4.2,29.1,SHAPE-4,3,-1,0.836,7.19,0.167,0.328,0.26,46.0,-6.0,1,Medium
55,7.8,70.9,2,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,288,2,16.8,2.3,2,12,8,62,12,8,1,10.9,0,38,32,0,2,9,0,3.0,3.0,5.2,7.1,5.6,3.0,3.3,18.4,SHAPE-1,0,0,0.261,4.61,3.36,0.227,0.34,-27.0,-6.0,1,Medium
34,13.9,53.7,2,Constable,0,Medical & Logistics,4,J&K (CI/Ops),4,100,3,16.6,3.3,3,10,7,0,11,10,0,7.1,24,12,57,6,40,14,0,3.2,2.1,4.7,5.4,6.3,2.8,2.3,24.3,SHAPE-3,2,1,0.221,8.12,0.572,0.201,6.64,-4.0,32.0,0,Low
55,8.2,22.7,1,Constable,0,General Duty (GD),0,Static Security / VIP,1,410,2,11.2,1.2,4,8,9,0,9,10,0,9.3,72,29,126,7,95,8,1,2.8,3.0,3.0,8.4,2.3,3.8,2.6,24.2,SHAPE-1,0,0,0.13,8.79,0.145,0.217,10.64,45.0,87.0,1,Medium
26,4.8,4.7,2,Sub-Inspector,3,General Duty (GD),0,Peace / Training Center,0,39,0,10.9,2.7,3,10,7,0,12,10,0,6.0,42,10,255,4,54,13,0,3.0,2.9,6.4,6.4,4.0,3.9,5.0,31.6,SHAPE-1,0,-1,0.466,7.92,0.232,0.0,5.89,15.0,46.0,1,Medium
51,31.0,13.2,0,Sub-Inspector,3,Signal & IT Wing,3,North-East (Counter-Insurgency),3,240,0,8.4,4.9,3,8,6,0,5,5,0,8.5,1,12,107,1,1,3,0,1.9,3.0,3.2,5.2,8.3,3.5,2.5,18.3,SHAPE-1,0,-1,0.153,4.16,1.4,0.0,0.08,-27.0,-7.0,0,Low
46,25.9,9.2,0,Head Constable,1,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,109,1,16.0,2.0,1,8,8,28,10,12,1,6.0,7,24,153,0,126,10,0,3.9,1.9,5.7,7.7,3.4,4.4,4.2,25.2,SHAPE-1,0,-1,0.074,2.4,1.333,0.037,20.16,-20.0,118.0,0,Low
25,6.1,100.0,1,Constable,0,Rapid Action Force (RAF),1,J&K (CI/Ops),4,226,0,9.6,1.3,3,10,8,0,9,12,0,6.0,8,37,158,0,142,7,0,2.0,2.9,2.2,6.4,6.8,4.0,2.6,27.7,SHAPE-1,0,1,0.183,6.24,0.738,0.0,13.63,-20.0,134.0,1,Medium
28,8.7,63.0,0,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,148,0,20.1,1.8,2,12,8,0,8,7,0,6.2,6,43,149,0,3,13,0,3.3,3.1,6.6,4.8,4.8,1.7,2.9,19.1,SHAPE-1,0,0,0.186,5.28,1.827,0.0,0.6,-21.0,-5.0,2,High
28,6.0,100.0,0,Constable,0,Rapid Action Force (RAF),1,Static Security / VIP,1,274,1,9.5,4.6,3,10,6,16,8,6,1,6.0,10,25,131,4,8,6,0,3.0,2.9,3.6,7.4,2.1,3.9,2.3,24.7,SHAPE-1,0,2,0.657,5.84,0.633,0.143,0.76,-18.0,0.0,0,Low
25,7.7,46.6,1,Head Constable,1,General Duty (GD),0,J&K (CI/Ops),4,304,2,6.0,1.2,5,10,8,54,4,6,1,16.0,69,28,195,2,32,4,0,4.0,1.9,5.9,7.7,5.6,3.2,5.0,24.8,SHAPE-1,0,2,0.138,8.05,0.081,0.23,1.92,42.0,24.0,1,Medium
30,2.0,23.1,1,Head Constable,1,VIP Security Wing,2,J&K (CI/Ops),4,182,0,24.1,2.0,2,8,8,47,6,9,1,9.7,29,40,196,4,48,12,0,2.8,4.0,2.1,8.5,4.4,3.8,4.3,23.9,SHAPE-1,0,0,0.667,5.13,0.709,0.0,11.57,0.0,40.0,0,Low
29,9.2,81.9,1,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,570,1,19.8,1.0,4,16,6,61,8,13,1,8.4,5,36,133,5,3,7,0,2.4,4.0,6.2,5.4,6.2,3.3,3.1,24.9,SHAPE-1,0,0,0.098,8.32,1.98,0.098,0.59,-22.0,-5.0,2,High
54,15.8,9.1,0,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,687,1,17.0,2.4,5,8,9,0,7,8,0,8.0,50,30,35,0,3,18,0,3.0,1.0,4.5,6.4,1.9,2.3,3.8,29.7,SHAPE-1,0,0,0.143,14.72,0.309,0.06,0.51,23.0,-5.0,1,Medium
43,8.8,18.0,0,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,592,2,14.9,6.4,3,8,9,0,11,8,0,6.0,32,7,62,4,1,2,0,1.0,4.0,7.3,4.6,5.5,3.5,3.8,24.6,SHAPE-1,0,0,0.653,3.3,0.403,0.204,0.15,5.0,-7.0,0,Low
33,3.1,22.2,1,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,499,1,7.7,3.1,1,12,10,0,12,9,0,8.8,11,22,75,6,3,9,0,3.8,3.9,6.7,5.5,5.2,2.8,2.6,25.2,SHAPE-1,0,0,0.756,2.3,0.481,0.244,0.23,-16.0,-5.0,1,Medium
48,18.2,42.0,1,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,266,0,16.7,8.1,3,8,9,0,6,9,0,6.7,33,30,83,1,3,9,0,3.5,1.0,5.1,5.9,6.0,3.9,3.3,30.7,SHAPE-3,2,1,0.422,6.91,0.439,0.0,0.5,6.0,-5.0,1,Medium
39,3.9,54.5,0,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,168,1,15.3,2.6,1,8,7,0,9,7,0,6.4,3,29,84,8,3,14,1,3.2,3.0,6.3,7.5,6.7,3.0,4.4,31.3,SHAPE-1,0,0,0.531,2.71,1.912,0.204,0.46,-24.0,-5.0,1,Medium
35,2.9,64.0,0,Head Constable,1,General Duty (GD),0,North-East (Counter-Insurgency),3,683,1,23.8,0.7,3,8,6,0,10,9,0,8.0,11,30,223,5,8,9,0,3.6,3.9,4.4,4.8,3.9,3.3,3.2,31.9,SHAPE-4,3,2,0.179,6.91,1.488,0.256,1.9,-16.0,0.0,1,Medium
32,4.2,4.4,0,Sub-Inspector,3,General Duty (GD),0,Peace / Training Center,0,642,0,13.8,2.8,4,12,6,0,9,9,0,6.0,18,8,176,5,8,10,0,3.9,3.0,2.7,6.8,2.5,3.1,3.9,31.7,SHAPE-1,0,0,0.538,9.59,0.6,0.0,1.1,-9.0,0.0,0,Low
36,2.9,7.1,0,Constable,0,CoBRA Strike Unit,5,LWE / Bastar (Anti-Naxal),5,155,1,20.5,2.9,3,12,7,0,12,10,0,6.7,16,28,134,5,2,4,0,3.3,3.0,3.3,8.2,5.0,3.7,3.7,28.5,SHAPE-2,1,-1,0.744,4.83,0.976,0.256,0.41,-12.0,-6.0,1,Medium
38,4.1,79.8,0,Constable,0,CoBRA Strike Unit,5,J&K (CI/Ops),4,609,4,6.7,4.1,2,10,9,0,7,6,0,8.7,45,51,80,1,1,22,0,3.7,3.1,4.5,7.1,8.0,2.5,2.3,24.2,SHAPE-1,0,0,0.804,6.27,0.134,0.784,0.07,17.0,-7.0,1,Medium
30,8.9,63.5,0,Constable,0,VIP Security Wing,2,LWE / Bastar (Anti-Naxal),5,212,2,19.6,7.2,5,10,8,0,7,10,0,9.3,50,27,72,6,16,9,0,3.1,3.0,6.4,4.2,6.7,4.0,2.9,19.8,SHAPE-1,0,-1,0.727,11.51,0.356,0.202,3.14,21.0,8.0,1,Medium
36,10.0,34.9,0,Head Constable,1,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,611,0,8.8,9.3,4,12,8,0,14,11,0,6.0,45,34,62,1,1,10,0,1.0,3.0,8.1,7.2,7.4,2.4,3.2,31.0,SHAPE-1,0,-1,0.845,9.59,0.176,0.0,0.09,18.0,-7.0,2,High
48,19.1,76.6,2,Sub-Inspector,3,General Duty (GD),0,North-East (Counter-Insurgency),3,627,1,16.1,5.8,3,8,6,0,7,12,0,6.0,5,42,213,4,8,5,0,1.0,2.9,5.9,3.5,6.0,2.5,3.3,30.2,SHAPE-1,0,0,0.289,5.38,1.61,0.05,1.29,-22.0,0.0,1,Medium
34,2.8,32.4,0,ASI,2,CoBRA Strike Unit,5,Static Security / VIP,1,436,3,11.5,2.8,2,10,9,0,9,6,0,7.0,13,46,48,0,8,8,0,2.1,3.0,1.8,4.8,3.8,3.3,3.8,24.4,SHAPE-1,0,-1,0.737,4.39,0.639,0.789,0.92,-15.0,0.0,0,Low
31,1.9,17.1,0,Sub-Inspector,3,General Duty (GD),0,Peace / Training Center,0,513,1,8.8,1.9,2,10,8,20,11,8,1,11.7,5,32,77,5,2,10,0,2.5,2.0,3.8,7.4,5.3,4.2,2.8,24.9,SHAPE-2,1,1,0.655,4.8,0.88,0.345,0.18,-22.0,-6.0,0,Low
42,5.0,67.7,4,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,691,2,15.6,2.2,2,10,8,32,5,8,1,11.5,68,11,308,8,1,10,0,3.4,2.0,6.9,7.6,3.1,2.8,4.0,31.5,SHAPE-2,1,0,0.367,4.8,0.214,0.333,0.16,41.0,-7.0,1,Medium
46,5.9,34.7,0,Constable,0,General Duty (GD),0,Static Security / VIP,1,253,0,17.8,1.4,1,12,6,51,9,15,1,11.0,51,23,67,3,8,5,0,1.5,2.0,4.2,8.3,2.2,3.2,4.1,33.6,SHAPE-1,0,-2,0.203,1.79,0.318,0.0,1.42,24.0,0.0,1,Medium
37,18.4,61.5,0,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,157,1,8.6,6.9,1,8,4,61,6,8,1,8.4,25,9,73,4,8,11,0,2.5,3.0,7.1,6.2,4.7,4.0,3.1,30.8,SHAPE-1,0,-1,0.356,2.48,0.287,0.052,0.69,-2.0,0.0,1,Medium
23,2.9,8.8,0,Head Constable,1,General Duty (GD),0,North-East (Counter-Insurgency),3,157,1,12.2,2.9,2,8,11,0,9,5,0,6.0,4,22,101,2,119,4,0,1.0,3.0,2.4,3.7,3.0,3.8,4.0,30.4,SHAPE-3,2,0,0.744,3.22,1.356,0.256,14.52,-23.0,111.0,0,Low
39,17.2,62.2,2,Head Constable,1,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,74,1,20.6,4.5,5,8,8,0,8,10,0,7.0,36,25,333,3,1,6,0,3.4,3.1,3.3,8.1,2.8,4.7,3.2,21.2,SHAPE-2,1,0,0.247,9.73,0.502,0.055,0.21,9.0,-7.0,0,Low
38,9.7,59.8,4,Constable,0,Medical & Logistics,4,J&K (CI/Ops),4,312,4,13.1,0.5,4,10,8,0,9,6,0,8.4,51,30,80,0,86,6,0,2.0,3.0,5.0,7.7,4.0,3.5,2.5,21.1,SHAPE-1,0,-2,0.047,7.78,0.234,0.374,11.27,23.0,78.0,0,Low
29,5.9,55.2,0,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,646,2,9.8,5.9,5,8,6,0,11,9,0,7.0,51,60,171,0,16,7,0,1.3,2.9,3.7,6.2,2.9,5.0,4.9,21.7,SHAPE-1,0,0,0.855,10.4,0.175,0.29,1.57,24.0,8.0,0,Low
47,16.4,18.0,2,Head Constable,1,Rapid Action Force (RAF),1,LWE / Bastar (Anti-Naxal),5,694,1,9.8,1.9,1,8,6,62,7,4,1,14.6,37,29,203,5,15,11,0,2.3,4.0,4.2,7.5,4.6,4.4,4.6,31.3,SHAPE-1,0,0,0.109,2.48,0.233,0.057,1.47,9.0,7.0,1,Medium
39,4.2,72.6,0,Constable,0,CoBRA Strike Unit,5,Border Outpost (LoC/IB),2,79,0,10.5,4.2,5,12,8,59,11,7,1,12.1,28,13,237,1,57,6,0,1.4,2.9,4.0,5.9,3.9,2.3,3.1,28.9,SHAPE-1,0,-1,0.808,9.73,0.318,0.0,5.98,0.0,49.0,1,Medium
40,9.7,18.2,0,ASI,2,CoBRA Strike Unit,5,Peace / Training Center,0,637,1,13.9,8.8,3,8,6,0,7,4,0,6.0,51,20,48,5,24,18,0,2.0,2.9,3.9,7.4,3.2,3.5,2.9,27.0,SHAPE-1,0,-1,0.822,8.83,0.248,0.093,3.34,23.0,16.0,0,Low
26,15.6,72.4,0,Constable,0,Rapid Action Force (RAF),1,J&K (CI/Ops),4,365,0,15.3,2.6,5,14,7,0,11,8,0,8.1,56,12,313,5,161,11,1,1.6,3.9,5.5,2.5,2.9,4.3,1.9,23.8,SHAPE-1,0,0,0.157,12.42,0.251,0.0,24.63,28.0,153.0,2,High
30,1.0,78.4,1,Head Constable,1,CoBRA Strike Unit,5,Border Outpost (LoC/IB),2,645,0,35.6,1.0,4,12,7,0,4,9,0,7.6,0,22,56,0,2,5,0,2.9,3.1,5.8,4.2,5.2,4.0,3.4,21.0,SHAPE-1,0,-1,0.5,7.17,7.12,0.0,0.71,-28.0,-6.0,1,Medium
40,17.7,62.7,2,Head Constable,1,General Duty (GD),0,North-East (Counter-Insurgency),3,102,1,18.5,4.2,4,12,7,0,6,9,0,8.7,9,19,62,4,2,7,0,2.1,4.0,7.0,5.8,5.0,2.4,3.3,21.8,SHAPE-1,0,0,0.225,8.32,1.321,0.053,0.37,-18.0,-6.0,1,Medium
34,3.0,88.0,1,Sub-Inspector,3,Rapid Action Force (RAF),1,J&K (CI/Ops),4,537,2,15.9,3.0,5,8,9,0,6,9,0,8.3,46,60,100,3,8,13,0,3.2,2.0,6.7,5.7,4.7,3.6,4.1,24.2,SHAPE-1,0,0,0.75,13.2,0.312,0.5,1.27,18.0,0.0,1,Medium
39,5.9,27.5,1,ASI,2,Signal & IT Wing,3,J&K (CI/Ops),4,587,1,13.7,3.3,3,12,8,0,11,12,0,6.7,48,21,71,0,121,3,0,4.0,4.0,7.0,5.8,4.3,3.5,3.5,29.8,SHAPE-3,2,2,0.478,4.16,0.258,0.145,16.58,20.0,113.0,1,Medium
29,3.1,100.0,1,Constable,0,VIP Security Wing,2,LWE / Bastar (Anti-Naxal),5,692,3,13.2,3.1,1,8,8,0,7,7,0,7.7,62,18,93,0,8,10,0,3.9,1.0,6.2,4.2,5.6,2.4,4.1,27.9,SHAPE-1,0,-2,0.756,2.4,0.197,0.732,1.06,33.0,0.0,1,Medium
30,2.0,16.5,0,Head Constable,1,General Duty (GD),0,Border Outpost (LoC/IB),2,628,0,25.5,2.0,2,8,6,0,13,12,0,9.7,16,36,61,6,2,6,1,3.6,3.1,8.1,5.6,4.4,3.3,4.6,24.5,SHAPE-1,0,0,0.667,3.89,1.214,0.0,0.51,-11.0,-6.0,1,Medium
28,9.0,82.7,1,Head Constable,1,Signal & IT Wing,3,J&K (CI/Ops),4,378,0,16.1,1.6,1,10,7,0,8,8,0,9.4,30,26,77,2,2,12,0,2.5,2.9,2.5,5.7,5.8,4.8,3.1,23.9,SHAPE-2,1,-1,0.16,2.56,0.46,0.0,0.32,2.0,-6.0,1,Medium
36,4.0,39.2,0,Head Constable,1,General Duty (GD),0,Border Outpost (LoC/IB),2,389,0,20.9,1.2,1,10,8,0,11,9,0,6.1,17,39,175,1,8,6,1,2.6,3.1,2.7,4.0,6.3,3.4,4.1,31.9,SHAPE-1,0,0,0.24,1.95,0.95,0.0,1.67,-10.0,0.0,1,Medium
36,10.1,68.6,2,Assistant Commandant,5,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,254,1,13.2,8.5,2,12,7,54,14,12,1,8.3,27,10,33,0,1,5,0,3.0,2.8,7.6,7.7,4.7,3.8,3.7,31.8,SHAPE-1,0,2,0.766,3.58,0.412,0.09,0.13,0.0,-7.0,1,Medium
34,3.0,67.6,0,Constable,0,General Duty (GD),0,Static Security / VIP,1,508,0,7.3,3.0,1,8,6,59,7,5,1,12.0,13,32,125,3,58,15,0,3.3,3.1,4.4,6.7,4.0,2.0,4.5,24.5,SHAPE-1,0,2,0.75,2.77,0.406,0.0,4.23,-14.0,50.0,1,Medium
43,19.7,49.9,1,Head Constable,1,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,557,2,12.5,2.8,4,10,7,0,10,13,0,6.9,56,17,124,7,131,6,0,3.9,3.1,3.3,1.9,3.8,4.8,2.8,31.3,SHAPE-3,2,0,0.135,7.78,0.205,0.097,16.38,29.0,123.0,1,Medium
36,5.1,4.7,2,Head Constable,1,General Duty (GD),0,Static Security / VIP,1,379,0,14.4,1.3,5,8,6,0,11,8,0,7.9,42,10,81,5,4,11,0,2.0,3.1,6.2,7.3,2.3,3.5,3.8,32.2,SHAPE-1,0,-1,0.213,12.42,0.306,0.0,0.58,15.0,-4.0,0,Low
34,3.0,29.9,0,Constable,0,Rapid Action Force (RAF),1,LWE / Bastar (Anti-Naxal),5,406,2,8.4,2.2,1,8,10,0,10,9,0,7.8,41,25,233,2,150,9,0,3.8,4.0,2.7,8.5,4.0,2.6,3.1,28.2,SHAPE-3,2,0,0.55,2.3,0.183,0.5,12.6,13.0,142.0,0,Low
38,4.0,67.0,0,Head Constable,1,General Duty (GD),0,North-East (Counter-Insurgency),3,237,1,11.2,3.7,3,16,6,28,10,4,1,12.0,0,26,175,3,152,20,0,1.2,2.9,3.8,3.9,5.3,3.4,3.0,25.0,SHAPE-1,0,1,0.74,9.13,2.24,0.2,17.02,-27.0,144.0,2,High
29,2.9,4.5,1,Constable,0,CoBRA Strike Unit,5,Border Outpost (LoC/IB),2,609,1,11.9,2.6,5,12,6,0,8,4,0,6.9,0,41,144,3,1,5,0,4.0,3.1,7.9,4.8,4.1,3.7,2.9,24.9,SHAPE-1,0,0,0.667,8.96,2.38,0.256,0.12,-28.0,-7.0,1,Medium
22,4.1,17.6,0,ASI,2,CoBRA Strike Unit,5,J&K (CI/Ops),4,377,1,15.1,3.0,4,10,8,0,11,5,0,9.2,22,30,154,4,8,14,0,3.0,2.9,5.4,5.3,6.4,4.2,4.1,31.6,SHAPE-4,3,0,0.588,10.83,0.559,0.196,1.21,-6.0,0.0,1,Medium
34,3.0,48.2,2,ASI,2,General Duty (GD),0,J&K (CI/Ops),4,553,3,14.8,3.0,3,8,7,0,5,6,0,6.0,67,21,213,8,32,20,0,2.2,2.9,3.9,5.7,3.3,3.2,3.9,33.2,SHAPE-1,0,0,0.75,9.13,0.206,0.75,4.74,40.0,24.0,1,Medium
51,6.1,9.2,2,Constable,0,General Duty (GD),0,Peace / Training Center,0,295,0,16.9,1.8,5,8,7,0,12,9,0,8.5,28,25,33,2,57,9,0,4.0,2.0,2.6,4.0,4.7,3.8,4.3,20.9,SHAPE-3,2,0,0.254,11.51,0.512,0.0,9.63,1.0,49.0,0,Low
24,17.0,76.7,0,ASI,2,CoBRA Strike Unit,5,J&K (CI/Ops),4,643,0,15.8,1.6,2,8,9,0,10,7,0,6.8,5,32,120,4,33,19,0,3.9,2.0,6.1,5.5,3.4,3.3,3.4,23.7,SHAPE-1,0,0,0.089,5.99,1.58,0.0,5.21,-23.0,25.0,1,Medium
56,9.7,35.4,0,Sub-Inspector,3,General Duty (GD),0,Static Security / VIP,1,44,3,15.8,6.7,3,10,6,0,11,7,0,8.0,0,19,126,6,2,5,0,3.3,3.0,5.5,6.8,5.9,4.1,5.0,33.3,SHAPE-2,1,-1,0.626,5.38,3.16,0.28,0.32,-27.0,-6.0,0,Low
30,2.1,31.5,1,Head Constable,1,General Duty (GD),0,North-East (Counter-Insurgency),3,476,0,24.1,2.1,5,14,8,38,7,8,1,10.9,2,22,170,3,2,24,0,3.4,2.0,7.3,6.7,6.2,4.0,3.8,26.3,SHAPE-1,0,0,0.677,16.09,3.443,0.0,0.48,-25.0,-6.0,1,Medium
27,3.0,100.0,1,Sub-Inspector,3,Rapid Action Force (RAF),1,J&K (CI/Ops),4,358,1,20.7,1.2,1,8,7,0,12,12,0,11.3,32,18,39,0,8,6,0,2.4,3.0,6.8,5.4,3.8,2.7,4.4,26.7,SHAPE-1,0,0,0.3,1.95,0.559,0.25,1.66,4.0,0.0,0,Low
34,3.1,70.6,1,Constable,0,General Duty (GD),0,North-East (Counter-Insurgency),3,100,0,18.2,3.1,4,14,8,0,8,8,0,8.9,0,29,58,1,39,10,0,2.7,2.9,4.8,5.9,3.4,3.6,4.9,30.7,SHAPE-2,1,0,0.756,9.59,3.64,0.0,7.1,-27.0,31.0,1,Medium
46,23.9,42.4,2,Sub-Inspector,3,General Duty (GD),0,North-East (Counter-Insurgency),3,430,1,19.1,4.7,3,8,8,0,10,11,0,6.2,61,20,79,5,8,21,0,3.8,3.0,4.0,5.7,2.2,3.4,3.1,26.0,SHAPE-1,0,0,0.189,9.27,0.289,0.04,1.53,34.0,0.0,0,Low
38,4.1,29.9,0,Sub-Inspector,3,Signal & IT Wing,3,J&K (CI/Ops),4,163,1,12.1,3.0,1,14,4,0,11,9,0,9.3,0,17,166,3,155,6,0,3.9,3.0,4.7,4.7,4.4,4.0,3.6,19.3,SHAPE-2,1,2,0.588,1.95,2.42,0.196,18.76,-28.0,147.0,0,Low
49,14.3,31.6,1,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,196,1,17.3,4.9,1,14,8,0,7,11,0,8.3,0,20,76,2,0,6,0,1.0,3.1,5.4,6.4,5.7,5.0,4.2,21.2,SHAPE-1,0,0,0.32,1.95,3.46,0.065,0.0,-27.0,-8.0,1,Medium
44,4.9,72.8,2,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,257,1,19.0,4.9,2,14,7,30,6,11,1,11.0,0,39,131,4,1,11,1,3.7,3.1,4.0,4.1,5.5,3.9,2.5,22.3,SHAPE-2,1,-1,0.831,4.97,3.8,0.169,0.19,-27.0,-7.0,2,High
37,2.5,19.0,0,Head Constable,1,General Duty (GD),0,J&K (CI/Ops),4,515,0,22.3,2.5,5,12,7,0,13,11,0,7.1,42,50,70,2,89,10,0,2.4,3.0,3.7,4.5,4.5,2.1,3.9,18.7,SHAPE-1,0,-1,0.714,11.99,0.474,0.0,19.85,15.0,81.0,1,Medium
35,16.8,8.7,0,Constable,0,CoBRA Strike Unit,5,North-East (Counter-Insurgency),3,290,3,11.0,2.6,5,14,7,0,8,8,0,6.0,20,39,267,6,8,9,0,4.0,1.9,9.0,6.2,3.5,5.0,3.4,24.5,SHAPE-1,0,0,0.146,11.51,0.44,0.169,0.88,-8.0,0.0,1,Medium
34,3.0,57.4,0,Assistant Commandant,5,General Duty (GD),0,Static Security / VIP,1,595,2,19.4,3.0,4,10,6,47,5,12,1,11.2,38,35,99,2,8,8,0,3.1,2.9,5.2,2.9,4.9,4.3,4.4,27.4,SHAPE-3,2,0,0.75,8.79,0.451,0.5,1.55,11.0,0.0,1,Medium
45,8.9,42.8,4,Constable,0,General Duty (GD),0,North-East (Counter-Insurgency),3,428,0,13.0,4.0,5,8,6,59,6,5,1,9.8,41,28,79,3,8,4,0,4.0,4.0,7.1,3.5,3.6,5.0,4.3,18.3,SHAPE-3,2,0,0.404,8.05,0.283,0.0,1.04,14.0,0.0,1,Medium
37,10.2,42.1,0,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,531,0,16.0,2.5,2,8,7,0,9,10,0,8.0,46,30,88,1,8,17,0,3.5,3.0,4.3,6.1,7.1,3.3,3.2,29.0,SHAPE-1,0,1,0.223,5.78,0.314,0.0,1.28,19.0,0.0,1,Medium
44,12.7,81.4,1,ASI,2,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,214,4,28.2,4.9,4,14,6,51,8,15,1,7.6,23,42,120,2,2,21,0,3.5,1.0,6.6,7.1,4.5,4.1,3.6,37.2,SHAPE-1,0,0,0.358,12.36,1.007,0.292,0.56,-4.0,-6.0,2,High
34,3.1,52.9,0,Constable,0,Signal & IT Wing,3,Border Outpost (LoC/IB),2,244,2,19.2,3.1,4,12,7,25,12,5,1,13.1,6,31,154,3,55,4,1,1.5,3.1,4.1,5.4,3.1,4.4,2.9,25.2,SHAPE-1,0,-1,0.756,6.44,1.745,0.488,10.56,-22.0,47.0,2,High
38,7.2,4.5,1,Inspector,4,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,527,2,15.7,7.2,5,10,7,0,6,8,0,6.0,1,29,38,4,2,11,0,4.0,3.0,4.9,5.3,7.4,3.5,2.9,31.5,SHAPE-1,0,0,0.878,12.42,2.617,0.244,0.31,-26.0,-6.0,0,Low
39,18.5,61.1,0,Head Constable,1,CoBRA Strike Unit,5,Border Outpost (LoC/IB),2,625,1,19.5,4.3,3,10,7,0,7,8,0,6.9,53,42,32,1,3,4,0,3.0,2.0,4.2,3.0,8.2,4.4,4.3,30.7,SHAPE-1,0,0,0.221,4.83,0.336,0.051,0.58,25.0,-5.0,1,Medium
41,15.9,85.8,0,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,690,2,18.5,3.9,3,10,6,0,11,10,0,11.0,51,13,72,7,8,10,0,3.9,2.9,6.0,6.0,2.6,3.2,2.8,23.1,SHAPE-1,0,0,0.231,7.19,0.33,0.118,1.48,24.0,0.0,0,Low
40,15.2,85.1,0,Head Constable,1,VIP Security Wing,2,Peace / Training Center,0,460,3,10.6,0.5,5,8,7,0,9,7,0,9.5,40,17,84,4,8,12,0,3.9,3.0,6.6,6.7,4.1,5.0,4.2,22.7,SHAPE-3,2,1,0.031,12.82,0.236,0.185,0.85,11.0,0.0,0,Low
27,7.1,63.4,0,Head Constable,1,CoBRA Strike Unit,5,North-East (Counter-Insurgency),3,455,2,11.7,2.9,2,16,5,0,6,9,0,8.7,0,18,79,3,2,12,0,2.3,2.0,4.7,4.8,5.0,2.2,4.8,21.1,SHAPE-1,0,-1,0.358,5.13,2.34,0.247,0.23,-28.0,-6.0,1,Medium
